ZipCode,lat,long,st,et,airport,arrival/departure time,direction
TW50SQ,51.486216,-0.370086,03:40,04:40,London Gatwick Airport,06:40,Out
BA228AY,50.940826,-2.674568,04:50,03:50,London Heathrow Airport,04:50,In
BH148HG,50.71489,-1.945634,05:15,06:15,London Gatwick Airport,08:15,Out
SW163RN,51.410397,-0.116608,04:50,03:50,London Heathrow Airport,04:50,In
EN12QX,51.640099,-0.069226,04:50,03:50,London Heathrow Airport,04:50,In
OL37EG,53.531711,-1.999235,04:50,03:50,London Heathrow Airport,04:50,In
IP29JD,52.03887,1.122762,05:15,06:15,London Gatwick Airport,08:15,Out
UB81AX,51.550155,-0.475947,03:10,04:10,London Heathrow Airport,06:10,Out
TW121DN,51.431545,-0.361875,03:40,04:40,London Gatwick Airport,06:40,Out
CB88AX,52.242057,0.408098,05:15,06:15,London Gatwick Airport,08:15,Out
SL18HP,51.538895,-0.663909,03:40,04:40,London Gatwick Airport,06:40,Out
BT56DR,54.0,-2.0,04:50,05:50,Belfast Airport,07:50,Out
IP92UX,52.004414,1.047892,05:15,06:15,London Gatwick Airport,08:15,Out
ME144HZ,51.269547,0.56999,03:50,04:50,London Gatwick Airport,06:50,Out
SS178LY,51.524939,0.403401,03:40,04:40,London Gatwick Airport,06:40,Out
CT187AP,51.122498,1.175699,04:25,05:25,London Gatwick Airport,07:25,Out
KT205LX,51.312968,-0.216568,03:40,04:40,London Gatwick Airport,06:40,Out
WD173DY,51.666468,-0.414654,04:30,05:30,London Gatwick Airport,07:30,Out
RH193NY,51.125277,0.00808,03:40,04:40,London Gatwick Airport,06:40,Out
MK417JR,52.150601,-0.455149,05:15,06:15,London Gatwick Airport,08:15,Out
OX52HX,51.82219,-1.276847,05:15,06:15,London Gatwick Airport,08:15,Out
RH125PD,51.084465,-0.311594,03:40,04:40,London Gatwick Airport,06:40,Out
RH193XU,51.125713,0.007842,03:40,04:40,London Gatwick Airport,06:40,Out
PO35TB,50.82721,-1.04851,05:15,06:15,London Gatwick Airport,08:15,Out
DT94RT,50.984386,-2.536085,05:45,04:45,London Heathrow Airport,05:45,In
B314SQ,52.392912,-1.963577,06:00,07:00,East Midlands Airport,09:00,Out
SO192DY,50.903051,-1.370892,05:15,06:15,London Heathrow Airport,08:15,Out
TS58SU,54.536267,-1.257942,05:55,04:55,London Heathrow Airport,05:55,In
GL127RP,51.606562,-2.336571,06:25,07:25,London Heathrow Airport,09:25,Out
OX286DX,51.785251,-1.491126,05:55,04:55,London Heathrow Airport,05:55,In
HP43XZ,51.758374,-0.577586,04:50,05:50,London Heathrow Airport,07:50,Out
EN80TU,51.716835,-0.031447,04:50,05:50,London Heathrow Airport,07:50,Out
MK417QA,52.151037,-0.458876,05:55,04:55,London Heathrow Airport,05:55,In
CV61QE,52.418708,-1.540088,06:00,07:00,East Midlands Airport,09:00,Out
TW62GA,51.473271,-0.487799,11:00,10:00,LGW Hotel,11:00,In
LE102HN,52.524148,-1.358935,06:25,07:25,London Heathrow Airport,09:25,Out
DA75DQ,51.470888,0.147714,05:15,06:15,London Gatwick Airport,08:15,Out
S72DR,53.355026,-1.494869,11:30,12:30,London Heathrow Airport,14:30,Out
S804BD,53.264192,-1.210485,06:00,07:00,East Midlands Airport,09:00,Out
DY82TB,52.443379,-2.159074,07:50,08:50,London Gatwick Airport,10:50,Out
AB238QH,57.191788,-2.102262,04:05,05:05,Aberdeen Airport,07:05,Out
NR65NR,52.665419,1.264347,06:20,05:20,London Heathrow Airport,06:20,In
CM16GA,51.754527,0.500466,06:20,05:20,London Heathrow Airport,06:20,In
CV23AZ,52.423348,-1.451368,06:20,05:20,London Gatwick Airport,06:20,In
MK63BE,52.028793,-0.72734,06:20,05:20,London Heathrow Airport,06:20,In
S87BX,53.326638,-1.492171,06:20,05:20,London Gatwick Airport,06:20,In
EX68AF,50.681908,-3.493929,06:20,05:20,London Heathrow Airport,06:20,In
NN109NY,52.285904,-0.610946,06:20,05:20,London Heathrow Airport,06:20,In
DA40BW,51.372638,0.218676,06:20,05:20,London Heathrow Airport,06:20,In
CT53ES,51.336779,1.069645,06:20,05:20,London Heathrow Airport,06:20,In
CH637LQ,53.359794,-3.005337,06:20,05:20,London Heathrow Airport,06:20,In
KT246QF,51.273344,-0.435346,06:20,05:20,London Heathrow Airport,06:20,In
RH60PJ,51.161115,-0.177563,06:20,05:20,London Heathrow Airport,06:20,In
PO369HR,50.650338,-1.171136,06:20,05:20,London Heathrow Airport,06:20,In
TS260AU,54.682388,-1.24979,06:25,05:25,London Heathrow Airport,06:25,In
CH473AQ,53.398229,-3.174012,06:25,05:25,London Heathrow Airport,06:25,In
DT36LW,50.65314,-2.417098,06:25,05:25,London Heathrow Airport,06:25,In
ME160HS,51.283032,0.488267,06:25,05:25,London Heathrow Airport,06:25,In
B263NA,52.453809,-1.770081,06:20,05:20,London Gatwick Airport,06:20,In
OX201SB,51.82791,-1.3496,06:25,05:25,London Heathrow Airport,06:25,In
DN93DH,53.487885,-0.985004,06:25,05:25,London Heathrow Airport,06:25,In
MK111FJ,54.0,-2.0,06:20,05:20,London Heathrow Airport,06:20,In
CM132NE,51.626184,0.333482,06:25,05:25,London Heathrow Airport,06:25,In
PO80DT,50.912545,-0.996088,06:25,05:25,London Heathrow Airport,06:25,In
IP287BA,52.346621,0.503212,06:20,05:20,London Heathrow Airport,06:20,In
OX331JN,51.739696,-1.098737,06:25,05:25,London Heathrow Airport,06:25,In
TN163SB,51.316489,0.038419,06:25,05:25,London Heathrow Airport,06:25,In
NG21LF,52.940969,-1.152407,06:25,05:25,London Heathrow Airport,06:25,In
CR83JG,51.344334,-0.128838,06:25,05:25,London Heathrow Airport,06:25,In
NN49QY,52.213469,-0.951826,06:25,05:25,London Heathrow Airport,06:25,In
DN31EB,53.580364,-1.075201,06:25,05:25,London Heathrow Airport,06:25,In
DN33NU,53.509864,-1.031813,06:25,05:25,London Heathrow Airport,06:25,In
WV156ES,52.478211,-2.33026,06:25,05:25,London Heathrow Airport,06:25,In
PO89RD,50.913984,-1.016171,06:25,05:25,London Heathrow Airport,06:25,In
DA130JE,51.379904,0.36044,06:30,05:30,London Heathrow Airport,06:30,In
KT66SD,51.38918,-0.308685,06:25,05:25,London Heathrow Airport,06:25,In
NG122GZ,52.94574,-1.026439,06:30,05:30,London Heathrow Airport,06:30,In
SO316UA,50.860891,-1.268375,06:25,07:25,London Heathrow Airport,09:25,Out
TN161SG,51.264291,0.068188,05:15,06:15,London Gatwick Airport,08:15,Out
NN56LT,52.256483,-0.958182,06:25,07:25,London Heathrow Airport,09:25,Out
BR14AN,51.410324,0.008536,06:45,05:45,London Heathrow Airport,06:45,In
GU336JB,51.050349,-0.89898,06:45,05:45,London Heathrow Airport,06:45,In
HG12SH,53.991066,-1.553423,06:45,05:45,London Heathrow Airport,06:45,In
NN49TX,52.217089,-0.932478,06:25,07:25,London Heathrow Airport,09:25,Out
TW62GA,51.473271,-0.487799,11:00,10:00,Park Inn Heathrow,11:00,In
OX169YP,52.055742,-1.328361,06:25,07:25,London Heathrow Airport,09:25,Out
SO517RU,50.996543,-1.49393,06:25,07:25,London Heathrow Airport,09:25,Out
B911HT,52.414907,-1.809185,07:20,06:20,London Heathrow Airport,07:20,In
BD209QE,53.914023,-1.950931,07:20,06:20,London Heathrow Airport,07:20,In
TN235YD,51.126607,0.848952,07:20,06:20,London Heathrow Airport,07:20,In
EX82JH,50.618369,-3.405755,07:20,06:20,London Heathrow Airport,07:20,In
S173GB,53.325989,-1.545448,07:20,06:20,London Heathrow Airport,07:20,In
CM120LD,51.637088,0.40678,09:25,10:25,London Heathrow Airport,12:25,Out
CR36ED,51.269362,-0.093866,07:20,06:20,London Heathrow Airport,07:20,In
SG143DL,51.804575,-0.085368,07:00,08:00,London Gatwick Airport,10:00,Out
RH103HJ,51.131261,-0.152583,07:20,06:20,London Heathrow Airport,07:20,In
MK465HP,52.156729,-0.707588,07:35,08:35,London Gatwick Airport,10:35,Out
BB104JJ,53.782041,-2.205143,07:20,06:20,London Heathrow Airport,07:20,In
ME185RP,51.252748,0.423642,07:20,06:20,London Heathrow Airport,07:20,In
ME37BA,51.416182,0.458427,07:20,06:20,London Heathrow Airport,07:20,In
BB46TQ,53.695718,-2.320808,07:25,06:25,Manchester Airport,07:25,In
S119SW,54.0,-2.0,07:20,06:20,London Heathrow Airport,07:20,In
LE50RG,52.64645,-1.0841,07:20,06:20,London Heathrow Airport,07:20,In
RH185HQ,51.094638,0.031417,06:25,07:25,London Heathrow Airport,09:25,Out
BS483HX,51.414089,-2.742311,08:30,09:30,London Gatwick Airport,11:30,Out
BH107DE,50.769808,-1.88353,06:30,07:30,Southampton Airport,09:30,Out
IP309HA,52.237666,0.912757,11:30,12:30,London Heathrow Airport,14:30,Out
GU146HB,51.276025,-0.744436,06:55,07:55,London Gatwick Airport,09:55,Out
EN89DL,51.705209,-0.035845,06:25,07:25,London Heathrow Airport,09:25,Out
LE33GB,52.619161,-1.205617,08:30,09:30,London Heathrow Airport,11:30,Out
TW179DQ,51.393933,-0.447409,09:25,10:25,London Heathrow Airport,12:25,Out
RG456DG,51.368815,-0.811503,06:25,07:25,London Heathrow Airport,09:25,Out
BT350RD,54.0,-2.0,06:40,07:40,Belfast Airport,09:40,Out
UB70DU,51.482652,-0.451398,06:25,07:25,London Heathrow Airport,09:25,Out
UB70DU,51.482652,-0.451398,06:25,07:25,London Heathrow Airport,09:25,Out
TN316XA,50.976741,0.675524,08:00,09:00,London Gatwick Airport,11:00,Out
OX155SU,52.033726,-1.412948,08:30,09:30,London Gatwick Airport,11:30,Out
UB70DU,51.482652,-0.451398,06:25,07:25,London Heathrow Airport,09:25,Out
UB70DU,51.482652,-0.451398,06:25,07:25,London Heathrow Airport,09:25,Out
UB70DU,51.482652,-0.451398,06:25,07:25,London Heathrow Airport,09:25,Out
UB70DU,51.482652,-0.451398,06:25,07:25,London Heathrow Airport,09:25,Out
UB70DU,51.482652,-0.451398,06:25,07:25,London Heathrow Airport,09:25,Out
UB70DU,51.482652,-0.451398,06:25,07:25,London Heathrow Airport,09:25,Out
UB70DU,51.482652,-0.451398,06:25,07:25,London Heathrow Airport,09:25,Out
UB70DU,51.482652,-0.451398,06:25,07:25,London Heathrow Airport,09:25,Out
UB70DU,51.482652,-0.451398,06:25,07:25,London Heathrow Airport,09:25,Out
UB70DU,51.482652,-0.451398,06:25,07:25,London Heathrow Airport,09:25,Out
LS297LZ,53.913512,-1.762554,08:40,07:40,Manchester Airport,08:40,In
CV379SJ,52.17087,-1.758305,11:30,12:30,London Heathrow Airport,14:30,Out
CW82YH,53.240136,-2.594603,08:40,07:40,Manchester Airport,08:40,In
SN154TX,54.0,-2.0,08:30,09:30,London Heathrow Airport,11:30,Out
LS185JL,53.839725,-1.656123,08:40,07:40,Leeds Bradford Airport,08:40,In
LS184PS,53.830193,-1.645079,08:40,07:40,Leeds Bradford Airport,08:40,In
NE464NH,54.994599,-2.106295,06:15,07:15,Newcastle Airport,09:15,Out
RH69NH,51.174389,-0.117956,07:00,08:00,London Gatwick Airport,10:00,Out
HP217NF,51.803931,-0.797088,08:30,09:30,London Gatwick Airport,11:30,Out
CA57PA,54.846184,-2.984137,09:10,08:10,Glasgow International Airport Terminal M,09:10,In
SS178QT,51.523131,0.428304,11:30,12:30,London Heathrow Airport,14:30,Out
TD113HN,55.772935,-2.337593,07:35,08:35,Edinburgh Airport,10:35,Out
NE209JR,55.031406,-1.760201,06:15,07:15,Newcastle Airport,09:15,Out
CM14EP,51.753927,0.473975,08:30,09:30,London Gatwick Airport,11:30,Out
TD113ER,55.776501,-2.33799,07:35,08:35,Edinburgh Airport,10:35,Out
CM194RB,51.746705,0.080965,08:30,09:30,London Heathrow Airport,11:30,Out
BR49LQ,51.369309,-0.015253,11:30,12:30,London Heathrow Airport,14:30,Out
RH194PD,51.076366,-0.045189,09:50,08:50,London Gatwick Airport,09:50,In
BN180LS,50.84991,-0.614643,09:50,08:50,London Gatwick Airport,09:50,In
TR84LF,50.401408,-5.027833,09:50,08:50,London Gatwick Airport,09:50,In
SM67LJ,51.369652,-0.146584,09:50,08:50,London Gatwick Airport,09:50,In
NE226AX,55.130974,-1.634751,09:50,08:50,London Gatwick Airport,09:50,In
DT29FE,50.754151,-2.456953,09:50,08:50,London Gatwick Airport,09:50,In
KT121HQ,51.374212,-0.421093,09:50,08:50,London Gatwick Airport,09:50,In
SS13BB,51.530156,0.749773,09:50,08:50,London Gatwick Airport,09:50,In
WR24PU,52.155151,-2.262949,09:50,08:50,London Gatwick Airport,09:50,In
FY55EX,53.866431,-3.008167,09:50,08:50,London Gatwick Airport,09:50,In
CM150DL,51.667523,0.274026,09:50,08:50,London Gatwick Airport,09:50,In
TQ138LL,50.661012,-3.763927,09:50,08:50,London Gatwick Airport,09:50,In
DL135EQ,54.612337,-1.812705,09:50,08:50,Newcastle Airport,09:50,In
TW62GA,51.473271,-0.487799,09:50,08:50,London Gatwick Airport,09:50,In
OX142HY,51.70267,-1.264181,09:50,08:50,London Gatwick Airport,09:50,In
TW61EW,51.469734,-0.44969,09:50,08:50,London Gatwick Airport,09:50,In
IP83SF,52.037823,1.102141,09:50,08:50,London Gatwick Airport,09:50,In
NG96HP,52.911092,-1.268173,09:50,08:50,London Gatwick Airport,09:50,In
WA160TL,53.300881,-2.401626,09:50,08:50,London Gatwick Airport,09:50,In
CW15DZ,53.094846,-2.420074,09:50,08:50,London Gatwick Airport,09:50,In
DT93SQ,50.951161,-2.507386,09:50,08:50,London Gatwick Airport,09:50,In
WF44HN,53.649272,-1.575948,09:50,08:50,London Gatwick Airport,09:50,In
DE216QL,52.922473,-1.434735,09:50,08:50,London Gatwick Airport,09:50,In
IP53SD,52.058578,1.273662,09:50,08:50,London Gatwick Airport,09:50,In
BN69AU,50.931169,-0.167254,09:50,08:50,London Gatwick Airport,09:50,In
B980PS,52.307667,-1.890107,09:50,08:50,London Gatwick Airport,09:50,In
IP198QZ,52.375472,1.544663,09:50,08:50,London Gatwick Airport,09:50,In
TA146RA,50.969056,-2.740817,09:50,08:50,London Gatwick Airport,09:50,In
CV345TJ,52.295024,-1.569813,09:50,08:50,London Gatwick Airport,09:50,In
WF58HT,53.680779,-1.589712,09:50,08:50,London Gatwick Airport,09:50,In
LL128PU,53.086391,-2.975632,09:50,08:50,London Gatwick Airport,09:50,In
NW102LL,51.546588,-0.237895,09:15,10:15,London Gatwick Airport,12:15,Out
LL778JD,53.284887,-4.262778,09:00,10:00,Manchester Airport,12:00,Out
HP108HF,51.628939,-0.699002,08:30,09:30,London Heathrow Airport,11:30,Out
TW62GA,51.473271,-0.487799,10:15,09:15,London Gatwick Airport,10:15,In
UB70DU,51.482652,-0.451398,08:30,09:30,London Heathrow Airport,11:30,Out
UB70DU,51.482652,-0.451398,11:30,12:30,London Heathrow Airport,14:30,Out
UB70DU,51.482652,-0.451398,11:30,12:30,London Heathrow Airport,14:30,Out
CM131LG,51.636294,0.349161,10:55,09:55,London Gatwick Airport,10:55,In
NE237PN,55.048785,-1.577807,11:00,10:00,Newcastle Airport,11:00,In
BD176HU,53.850613,-1.756875,11:20,10:20,Manchester Airport,11:20,In
BT205HW,54.0,-2.0,11:20,10:20,Belfast Airport,11:20,In
LL748QF,53.318789,-4.243356,15:05,16:05,London Heathrow Airport,18:05,Out
LS178RZ,53.857852,-1.505901,11:20,10:20,Manchester Airport,11:20,In
CW56LF,53.064227,-2.512177,10:10,11:10,Manchester Airport,13:10,Out
WF12BT,53.698235,-1.517371,10:50,11:50,Manchester Airport,13:50,Out
KA228DB,55.639519,-4.818297,09:30,10:30,Glasgow International Airport Terminal M,12:30,Out
SK236BQ,53.338054,-1.93774,10:50,11:50,Manchester Airport,13:50,Out
GU470YF,51.357407,-0.78115,12:25,11:25,London Heathrow Airport,12:25,In
KT147HY,51.342404,-0.477421,11:50,12:50,London Heathrow Airport,14:50,Out
HP79NY,51.668328,-0.566527,12:35,11:35,London Heathrow Airport,12:35,In
OL50EZ,53.517492,-2.043559,15:05,16:05,London Heathrow Airport,18:05,Out
E162PX,51.504102,0.048005,17:40,16:40,Park Inn Heathrow,17:40,In
PH128SZ,56.564244,-3.194784,13:20,12:20,Edinburgh Airport,13:20,In
WA142BW,53.38501,-2.358187,15:35,16:35,London Heathrow Airport,18:35,Out
ST216BS,52.859949,-2.254511,13:30,12:30,East Midlands Airport,13:30,In
S58XX,53.403827,-1.470256,13:30,12:30,East Midlands Airport,13:30,In
S173QL,53.320961,-1.532906,13:30,12:30,East Midlands Airport,13:30,In
DN84BS,53.61578,-0.960355,15:35,16:35,London Heathrow Airport,18:35,Out
PO377HF,50.640368,-1.174182,15:15,16:15,London Heathrow Airport,18:15,Out
ML68TU,55.840983,-3.95723,11:10,12:10,Glasgow International Airport Terminal M,14:10,Out
HX77DU,53.745348,-2.014808,14:10,13:10,Manchester Airport,14:10,In
TF91DZ,52.897739,-2.500711,16:00,17:00,London Heathrow Airport,19:00,Out
WV112AT,52.643184,-2.057366,15:35,16:35,London Heathrow Airport,18:35,Out
NG146FB,53.037491,-1.089608,15:35,16:35,London Heathrow Airport,18:35,Out
BB33RD,53.697555,-2.433989,14:50,13:50,Manchester Airport,14:50,In
IP155PD,52.160608,1.581183,15:00,14:00,London Heathrow Airport,15:00,In
NN156UQ,52.375418,-0.696237,15:05,16:05,London Heathrow Airport,18:05,Out
CV57AN,52.406861,-1.557101,15:05,16:05,London Heathrow Airport,18:05,Out
CM08QL,51.643053,0.813975,15:35,16:35,London Heathrow Airport,18:35,Out
SS177JY,51.528941,0.449505,15:05,16:05,London Heathrow Airport,18:05,Out
SS166EZ,51.563964,0.421244,15:05,16:05,London Heathrow Airport,18:05,Out
CO33TD,51.890433,0.868478,16:00,17:00,London Heathrow Airport,19:00,Out
SS74DG,51.569381,0.543977,15:35,16:35,London Heathrow Airport,18:35,Out
DT63DE,50.740037,-2.748149,16:00,15:00,Bristol Airport,16:00,In
CM120ES,51.635906,0.397728,15:35,16:35,London Heathrow Airport,18:35,Out
BB68BH,53.825567,-2.452009,16:05,15:05,London Heathrow Airport,16:05,In
PO76RD,50.900455,-1.075018,16:05,15:05,London Heathrow Airport,16:05,In
DT73ES,50.725306,-2.949397,16:05,15:05,London Heathrow Airport,16:05,In
TN48EQ,54.0,-2.0,15:35,16:35,London Heathrow Airport,18:35,Out
BB68BH,53.825567,-2.452009,16:05,15:05,London Heathrow Airport,16:05,In
SG88ED,51.998411,0.014362,15:50,16:50,London Heathrow Airport,18:50,Out
N155JA,51.585129,-0.085762,15:35,16:35,London Heathrow Airport,18:35,Out
BN412RW,50.855021,-0.234318,16:00,17:00,London Heathrow Airport,19:00,Out
GU266HU,51.121573,-0.763514,16:00,17:00,London Heathrow Airport,19:00,Out
AB345AQ,57.089619,-2.683385,17:05,16:05,Aberdeen Airport,17:05,In
B437SA,52.557285,-1.940051,17:20,16:20,London Heathrow Airport,17:20,In
PE289AB,52.318792,-0.115711,17:20,16:20,London Heathrow Airport,17:20,In
SO212BE,51.022521,-1.340332,17:20,16:20,London Heathrow Airport,17:20,In
RH164QZ,50.981621,-0.099135,17:20,16:20,London Heathrow Airport,17:20,In
SN31BW,51.558915,-1.770442,17:20,16:20,London Heathrow Airport,17:20,In
NN40SR,52.201994,-0.899301,17:20,16:20,London Heathrow Airport,17:20,In
TN206BF,51.037749,0.269756,17:20,16:20,London Heathrow Airport,17:20,In
BR20UE,51.391538,0.004336,17:20,16:20,London Heathrow Airport,17:20,In
B676HS,52.483409,-1.977258,17:20,16:20,London Heathrow Airport,17:20,In
BA228UH,50.93607,-2.701909,17:20,16:20,London Heathrow Airport,17:20,In
SW197LP,51.430111,-0.199179,17:20,16:20,London Heathrow Airport,17:20,In
LE38DW,52.64628,-1.203752,17:20,16:20,London Heathrow Airport,17:20,In
PE289BL,52.317833,-0.101827,17:20,16:20,London Heathrow Airport,17:20,In
PE289BP,52.315127,-0.107459,17:20,16:20,London Heathrow Airport,17:20,In
HA74HZ,51.615833,-0.307234,17:55,16:55,London Luton Airport,17:55,In
UB70DU,51.482652,-0.451398,17:55,16:55,London Heathrow Airport,17:55,In
SG127BZ,51.812295,-0.02797,18:00,17:00,Stanstead Airport,18:00,In
CB248SJ,52.294393,0.12854,18:00,17:00,Stanstead Airport,18:00,In
CO30QR,51.876026,0.844384,18:00,17:00,Stanstead Airport,18:00,In
PE316XZ,52.846365,0.498638,18:00,17:00,Stanstead Airport,18:00,In
SN36DZ,51.552201,-1.741226,18:25,17:25,London Gatwick Airport,18:25,In
TQ26UE,50.458027,-3.557278,18:25,17:25,London Gatwick Airport,18:25,In
OL120BX,53.632179,-2.155099,18:35,17:35,Manchester Airport,18:35,In
CH430TP,53.37049,-3.058405,18:35,17:35,Manchester Airport,18:35,In
SK137AX,53.451623,-1.953143,18:35,17:35,Manchester Airport,18:35,In
KT70NA,51.385827,-0.345902,18:35,17:35,London Gatwick Airport,18:35,In
HP217JZ,51.811972,-0.787692,18:35,17:35,London Gatwick Airport,18:35,In
ST174PP,52.784025,-2.085384,18:45,17:45,Birmingham Airport,18:45,In
MK454DX,52.010707,-0.428947,18:45,17:45,Birmingham Airport,18:45,In
TD74DU,55.551427,-2.837392,19:05,18:05,Edinburgh Airport,19:05,In
CV370TJ,52.196106,-1.709962,19:20,18:20,London Heathrow Airport,19:20,In
SG76HN,51.983592,-0.188246,19:20,18:20,London Heathrow Airport,19:20,In
SO419EZ,50.767629,-1.551409,19:20,18:20,London Heathrow Airport,19:20,In
HU178TS,53.819039,-0.488817,19:20,18:20,London Heathrow Airport,19:20,In
CF728QD,51.537969,-3.368995,19:20,18:20,London Heathrow Airport,19:20,In
SO416FR,50.773374,-1.627654,19:20,18:20,London Heathrow Airport,19:20,In
RG46RZ,51.483016,-0.960195,19:20,18:20,London Heathrow Airport,19:20,In
SN146LB,51.511799,-2.158225,19:20,18:20,London Heathrow Airport,19:20,In
NG228EH,53.101168,-1.034286,19:20,18:20,London Heathrow Airport,19:20,In
KT246QA,51.277593,-0.434972,19:45,18:45,London Gatwick Airport,19:45,In
KT113BY,51.322193,-0.393557,19:45,18:45,London Gatwick Airport,19:45,In
DE64NG,52.947373,-1.582624,20:10,19:10,London Heathrow Airport,20:10,In
BH140RH,50.734048,-1.953009,20:10,19:10,London Heathrow Airport,20:10,In
SA32DP,51.577616,-4.0871,20:10,19:10,London Heathrow Airport,20:10,In
BA100LE,51.122954,-2.402115,20:10,19:10,London Heathrow Airport,20:10,In
B388DF,52.407223,-1.938474,20:10,19:10,London Heathrow Airport,20:10,In
UB70DU,51.482652,-0.451398,20:10,19:10,London Heathrow Airport,20:10,In
UB70DU,51.482652,-0.451398,20:10,19:10,London Heathrow Airport,20:10,In
WV68TH,52.604809,-2.185397,20:10,19:10,London Heathrow Airport,20:10,In
BD194RU,53.72757,-1.684394,20:15,19:15,London Heathrow Airport,20:15,In
SL59PT,51.389509,-0.646001,20:15,19:15,London Heathrow Airport,20:15,In
NP165AX,51.639692,-2.673797,20:10,19:10,London Heathrow Airport,20:10,In
BD112LD,53.749247,-1.687113,20:15,19:15,London Heathrow Airport,20:15,In
LU72XH,51.918945,-0.690326,20:15,19:15,London Heathrow Airport,20:15,In
LU72RH,51.921889,-0.674594,20:15,19:15,London Heathrow Airport,20:15,In
HP42BS,51.757907,-0.556187,20:15,19:15,London Heathrow Airport,20:15,In
WF148PX,53.669699,-1.700143,20:15,19:15,London Heathrow Airport,20:15,In
GU206NQ,51.375058,-0.671068,20:25,19:25,London Gatwick Airport,20:25,In
PO227LY,50.789604,-0.635523,21:50,20:50,London Heathrow Airport,21:50,In
CB246ED,52.245624,0.155608,21:50,20:50,London Heathrow Airport,21:50,In
B911QL,52.412463,-1.804447,21:50,20:50,London Heathrow Airport,21:50,In
